timestamp_iso,x,y,z
2025-09-13T11:03:37.618539+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:38.722417+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:39.825070+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:40.937160+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:42.021571+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:43.118273+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:44.220991+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:45.316685+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:46.420814+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:47.520641+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:48.617213+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:49.717893+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:50.821719+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:51.929625+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:53.020909+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:54.115991+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:55.221692+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:56.326082+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:57.428538+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:58.540072+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:03:59.652841+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:00.747493+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:01.854236+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:02.958111+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:04.025336+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:05.120141+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:06.216793+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:07.322691+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:08.429965+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:09.542557+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:10.660774+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:11.757214+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:12.858719+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:13.955024+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:15.041321+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:16.143102+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:17.248626+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:18.351472+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:19.460458+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:20.554652+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:21.665323+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:22.766243+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:23.868410+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:24.972082+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:26.004355+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:27.103460+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:28.212602+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:29.320063+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:30.426568+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:31.526054+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:32.632417+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:33.729709+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:34.833970+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:35.938777+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:36.989959+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:38.079973+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:39.181464+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:40.272545+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:41.374912+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:42.479439+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:43.584529+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:44.688770+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:45.807198+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:46.922134+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:47.974783+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:49.077664+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:50.180062+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:51.287550+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
2025-09-13T11:04:52.380819+00:00,-0.03070068359375,-0.3585205078125,-0.927642822265625
