time,value
2025-09-12T09:04:09.113028449Z,-0.9883880615234375
2025-09-12T09:04:10.11424053Z,-0.9900970458984375
2025-09-12T09:04:11.115521461Z,-0.990203857421875
2025-09-12T09:04:12.116370148Z,-0.99053955078125
2025-09-12T09:04:13.115231904Z,-0.9899139404296875
2025-09-12T09:04:14.119565764Z,-0.99041748046875
2025-09-12T09:04:15.111437485Z,-0.990631103515625
2025-09-12T09:04:16.118748026Z,-0.9876556396484375
2025-09-12T09:04:17.11764553Z,-0.99005126953125
2025-09-12T09:04:18.120988029Z,-0.99090576171875
2025-09-12T09:04:19.125349691Z,-0.9898223876953125
2025-09-12T09:04:20.128844148Z,-0.98980712890625
2025-09-12T09:04:21.122884397Z,-0.9893951416015625
2025-09-12T09:04:22.123549608Z,-0.98846435546875
2025-09-12T09:04:23.124316339Z,-0.9903411865234375
2025-09-12T09:04:24.124955213Z,-0.9911651611328125
2025-09-12T09:04:25.122669387Z,-0.990234375
2025-09-12T09:04:26.128196654Z,-0.9913482666015625
2025-09-12T09:04:27.128296535Z,-0.989837646484375
2025-09-12T09:04:28.130515958Z,-0.9894256591796875
2025-09-12T09:04:29.129846123Z,-0.9908294677734375
2025-09-12T09:04:30.124448432Z,-0.9891204833984375
2025-09-12T09:04:31.390207413Z,-0.989105224609375
2025-09-12T09:04:32.130278063Z,-0.9900054931640625
2025-09-12T09:04:33.126567945Z,-0.9903564453125
2025-09-12T09:04:34.155709797Z,-0.9895477294921875
2025-09-12T09:04:35.135975553Z,-0.98956298828125
2025-09-12T09:04:36.13039169Z,-0.989593505859375
2025-09-12T09:04:37.137718936Z,-0.9896697998046875
2025-09-12T09:04:38.139652922Z,-0.9904937744140625
2025-09-12T09:04:39.187389893Z,-0.9925079345703125
2025-09-12T09:04:40.135854255Z,-0.9901885986328125
2025-09-12T09:04:41.137893394Z,-0.9882354736328125
2025-09-12T09:04:42.144524592Z,-0.99078369140625
2025-09-12T09:04:43.142923115Z,-0.99200439453125
2025-09-12T09:04:44.143457876Z,-0.9916229248046875
2025-09-12T09:04:45.151630713Z,-0.98907470703125
2025-09-12T09:04:46.141609202Z,-0.9900970458984375
2025-09-12T09:04:47.142882652Z,-0.99017333984375
2025-09-12T09:04:48.151609025Z,-0.989776611328125
2025-09-12T09:04:49.150663101Z,-0.988037109375
2025-09-12T09:04:50.200411534Z,-0.989013671875
2025-09-12T09:04:51.145830112Z,-0.9896697998046875
2025-09-12T09:04:52.147421592Z,-0.989349365234375
2025-09-12T09:04:53.14828438Z,-0.9998931884765625
2025-09-12T09:04:54.138568583Z,-0.947357177734375
